,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS
2024-10-01,850.5037447767241,859.3837142697525,848.5797393423385,851.5890502929688,24572284,472.39496373878205,473.85366215719455,468.61143220996877,470.6171569824219,5285319
2024-10-03,846.3844351066934,851.5644172954591,825.5164827720641,829.7838134765625,48473398,463.6426448944806,470.161249819359,463.2323751658065,467.4717712402344,16481353
2024-10-04,826.083866681385,834.0511850540141,815.4772359655595,817.771240234375,48683232,464.9646155648812,471.6656015344404,457.260796130997,459.0841979980469,18930962
2024-10-07,815.0824984433904,818.4371776300311,795.7439225540929,798.1119384765625,94458296,462.2295469719965,469.47753046957075,462.00162895956305,465.14697265625,17114457
2024-10-08,804.1306032900168,817.3519158252083,800.1839500223357,814.5152587890625,29734406,464.964610200732,467.28944322025905,461.317835402975,463.09564208984375,9868331
2024-10-09,813.7505304861846,817.3271848335777,803.4892084079638,805.6845703125,41125642,464.7822693286866,464.7822693286866,447.2321211477684,448.28057861328125,24874940
2024-10-10,808.5705299330368,821.6191272702827,805.363874384187,820.114501953125,21754766,451.60828794604396,451.88180111030306,446.22927276700216,448.5997009277344,13292273
2024-10-11,821.1258260358886,821.1258260358886,810.6672193318118,814.4905395507812,23672594,449.4657827333566,450.33188844450945,444.3602809906422,445.0896301269531,14949380
2024-10-14,816.9819085005773,834.741848018609,815.9705545228965,832.7931518554688,18527508,447.64240464295625,454.9359830741221,445.4999233829581,453.0669860839844,6970606
2024-10-15,835.7038196244212,837.6771462351046,826.5771840500105,830.81982421875,19651130,454.0242951345452,455.3006706741215,450.8333562856044,454.5257263183594,8347216
2024-10-16,828.8465156450762,842.585790426718,828.8465156450762,838.565185546875,20470682,452.2008833474638,454.79922952979206,448.87318798542856,449.64813232421875,6939430
2024-10-17,836.1724403142362,837.5044718768119,821.4958240034423,825.4178466796875,14695732,451.2891822969338,451.2891822969338,444.9073336349127,445.72784423828125,7669729
2024-10-18,820.4598702584595,834.2238355924767,816.0198853262701,829.7098388671875,24809724,445.5910749882809,448.1438259382292,436.1550443992969,443.72210693359375,22616838
2024-10-21,846.063768270474,862.4177242903107,844.1151323678729,852.8223876953125,46548354,443.72210571019014,444.54264518224113,435.1977471460307,440.9414367675781,7680088
2024-10-22,853.4884373802005,858.3970631644344,843.9424218629189,845.841796875,38875280,440.94143646609285,445.27199403454927,438.34309036731116,439.2547912597656,12772970
2024-10-23,841.1551854708522,861.603759041874,841.1551854708522,856.3251342773438,38036090,438.52542336289616,440.62230932108713,437.1578865297917,437.9328308105469,10553961
2024-10-24,857.4597103207274,872.5310159915173,857.4597103207274,863.15771484375,30832258,439.43715647575334,439.80183106506763,428.4968032192426,430.04669189453125,13596626
2024-10-25,865.7970368926951,867.2030200365818,852.8223905419693,860.0744018554688,26130478,433.78462139783363,449.92163786751,432.3259230631333,439.7106628417969,32154050
2024-10-28,859.383716444917,863.8237012026692,852.9210840084185,855.5357055664062,22012142,439.3915531808061,442.9927616367931,433.96697181201,441.39727783203125,8946214
2024-10-29,851.5644426318723,870.2370336046123,851.0464203091243,864.2430419921875,35794926,442.1722173304157,446.00134374693727,438.7989558078247,444.8617248535156,7131161
2024-10-30,859.3836983279829,865.6736766021975,850.6023712370916,855.7330322265625,32715724,444.861729212034,449.6937179905663,443.5397585692342,448.1438293457031,6640080
2024-10-31,852.4771270596069,857.8544543150349,848.2344867353692,856.2757568359375,22895912,448.55411388015784,449.46581481275115,441.89872307707066,445.6366882324219,8111694
2024-11-01,854.9437133825962,860.4196824223525,851.5397130969706,857.0650634765625,1759692,447.6424297306747,448.6452921258455,446.09254097658436,447.0042419433594,1517892
2024-11-04,860.8637106769045,860.8637106769045,844.0411138190809,845.6197509765625,28089248,449.87601899719573,449.87601899719573,437.2034550817817,441.8075256347656,8754385
2024-11-05,840.1437747820238,869.5956493162819,837.6277954866241,867.2030029296875,44232406,440.30326795355165,442.21783124301106,434.8330912542778,437.7961120605469,7610046
2024-11-06,873.9369881601011,873.9369881601011,861.0363539084846,865.9203491210938,27787910,437.79609708104795,441.6252235289505,435.79037243527137,438.6166076660156,11749720
2024-11-07,860.5184217555121,868.7323455565536,857.4104082699865,861.62841796875,18895456,439.20920454261847,440.0753102371216,434.0581077425567,435.69915771484375,9267980
2024-11-08,864.3169963876733,869.15167034177,861.2829948869464,865.525634765625,19902986,435.6991809205033,438.2519318787487,432.69059396011545,435.8359375,6325023
2024-11-11,865.5750573030832,879.5116762015548,863.9223481240455,871.3717041015625,24565362,435.83593115318143,438.9812746472622,432.2347516635963,434.83306884765625,5700343
2024-11-12,874.1837241378527,875.6637191561447,842.931174712482,847.6424560546875,31395406,435.42568073005793,435.7447601410333,429.5452347095868,431.0951232910156,5236095
2024-11-13,846.9270867373347,853.1677439816382,825.3438276461692,829.463134765625,35728500,428.54240340663677,432.7817708396454,426.9013532883317,430.5025329589844,11548660
2024-11-14,825.39317914741,841.05645917869,824.8998474928816,835.087158203125,27146470,429.59086608166643,431.1863210595827,421.4311816574202,424.804443359375,12087836
2024-11-18,838.6637692715708,847.987749103584,836.1971111266544,841.1797485351562,27081968,424.85000928020037,426.4910593052737,421.2032346571783,425.3514404296875,8448573
2024-11-19,845.5704607570133,865.1803941380466,839.9957889401087,859.507080078125,50981272,426.67340147942747,431.9156308531127,425.0779177527912,426.0807800292969,7121472
2024-11-21,863.0343691875372,867.7703408111802,855.5356922473849,858.989013671875,35716512,420.2915427797919,423.0722117400087,415.1860408616483,416.7815246582031,20313155
2024-11-22,860.148374275574,865.4516892160756,853.2417315623627,861.15966796875,24773612,415.9154061666802,434.422822444042,415.27721840214116,432.7362060546875,20214206
2024-11-25,880.6216480727867,889.7482832055338,870.6810037082952,880.8929443359375,427737274,436.7020442248571,439.61946977024564,430.68487029052017,434.6963195800781,14427013
2024-11-26,892.9302818593218,892.9302818593218,873.0983737208503,880.8683471679688,30935566,437.6137665685303,440.0297610711077,432.2347801116228,434.8786926269531,6791715
2024-11-27,883.0143007972586,896.5562300169572,880.6709755435701,894.06494140625,32714976,435.3345000004188,437.70492808099607,431.2318893580711,434.83306884765625,7339184
2024-11-28,897.3702251985009,905.8061839354122,882.07694483503,884.6176147460938,35722392,434.8786439128947,441.07816919438227,428.99819803466437,432.9640808105469,14967609
2024-11-29,888.6383310231244,890.2662893460416,879.561016559754,886.04833984375,27669536,431.4142229467061,436.6108863385638,430.8671966230568,434.6507568359375,8668142
2024-12-02,889.7236388960249,892.0176431336934,875.6636867426915,890.3156127929688,15110876,433.966980868156,436.9755679077777,431.5965815849029,435.0610046386719,5689595
2024-12-03,899.1955156163089,906.4475265301775,895.9395389832724,900.9715576171875,43410242,424.8500472091607,431.59659964533245,421.8870263104019,430.8216552734375,23073942
2024-12-04,906.7435619082082,920.0635162996781,903.3642521901575,917.6461791992188,44669084,432.50829621423856,435.97271937779976,425.2147174968439,425.8529052734375,13957078
2024-12-05,917.596875706611,927.4388181075851,905.3622266087298,920.4335327148438,39682714,426.26318549371786,431.0039843267776,421.65911435717334,426.21759033203125,27432375
2024-12-06,916.1168429341786,919.6688066050771,909.7035317020062,915.5494995117188,17783156,428.49680007286037,433.009709482812,426.3999139761327,429.5452575683594,7842234
2024-12-09,914.4642517338581,927.4635290462065,912.1702474502318,922.5302124023438,26947912,429.8643384901404,430.32020339572307,422.06935777337156,423.8927307128906,12154116
2024-12-10,926.3288062229569,926.3288062229569,916.881553393078,921.5928344726562,13325480,424.2574408700793,425.26030322616083,421.75025608560446,424.3486022949219,9163636
2024-12-11,918.4354833328279,923.4675021564423,915.9935158212785,919.1261596679688,14045426,425.94403586168113,426.8557367471317,423.6647980951895,424.1662292480469,7005617
2024-12-12,913.1568815747593,921.864197216933,912.0221946944998,917.2268676757812,17293790,424.3941941854832,426.5822417304775,418.6049092085582,419.9268798828125,13380617
2024-12-13,918.8301759997277,924.9968214762359,902.4268990322158,923.3934936523438,19009002,419.3798443995844,432.508273854474,411.76718663458706,428.4967956542969,32976794
2024-12-16,920.1128492893367,922.5054957499956,915.2535445762154,920.1621704101562,13107082,428.72473876610616,432.50829918536283,426.67344772907313,428.5879821777344,9354160
2024-12-17,915.7962178924912,918.7562078618506,901.0702798391582,904.4002685546875,21079532,428.4967870668491,433.7846117539849,422.1605049160377,428.0865173339844,20608409
2024-12-18,902.7229483325016,905.7569501607671,891.5243434620028,893.275634765625,23422312,430.9583919205292,431.9612542626298,425.67053815077026,428.9526672363281,12841386
2024-12-19,887.7995941182149,888.5395915672278,877.6369745293333,884.790283203125,25380770,427.58508302389953,432.4626668364285,424.2118215541013,425.3514404296875,15161531
2024-12-20,879.2156362475025,886.7883251977108,871.7417099804251,873.93701171875,25692348,425.3058484782107,426.17198310137036,418.74164832844355,423.6192321777344,20231570
2024-12-23,879.1169941259847,890.956953642833,878.7716860618692,888.4902954101562,11044592,429.590821673927,435.5168338433801,426.3086928429072,432.3714904785156,19562956
2024-12-24,889.0083275055933,892.2889348142179,882.8416818560752,887.0596313476562,14485834,432.96411751939024,437.84167265770424,430.9127976719345,436.20062255859375,12009880
2024-12-26,887.2816657547127,893.916952377888,878.5003382709294,883.4336547851562,10481678,438.1151689192422,439.30038295953085,433.96696311963626,434.83306884765625,9188830
2024-12-27,885.4316968356189,890.9322967259654,882.6196702111419,887.1336669921875,7259330,437.38582931183106,439.3459877026604,433.96697258814555,436.3373718261719,16906420
2024-12-30,884.1489668763874,895.3969526845203,873.6903598921683,877.0943603515625,22222218,438.2975495010603,438.93573727333114,433.96699168167027,434.8786926269531,13578360
2024-12-31,873.3450067875037,879.0183205202264,871.0263119988338,874.6029663085938,14117236,436.20060946013535,441.853137660656,432.6449962031207,440.9414367675781,13787501
2025-01-01,874.8989910757854,885.0369805772112,868.80635723923,879.4869995117188,7313806,443.08390329032954,443.85884757904995,439.5738853072878,441.2149353027344,18931186
2025-01-02,876.699651347947,889.6989281059142,874.6770036544534,884.9136352539062,18558576,442.49133193531964,446.7306992540878,439.7106629516162,445.8645935058594,27131131
2025-01-03,883.5569553072743,885.6536147489581,861.5050553855514,862.9356689453125,24426194,446.9586213713376,447.6424042811121,437.47699542332975,439.0724792480469,38500784
2025-01-06,858.4463541498661,866.8823129474961,841.5251154360177,843.84375,18816348,431.36544562254625,437.1883051971578,417.7787540189407,419.1042785644531,22009958
2025-01-07,846.063732614296,849.0237223493897,838.6637582765616,845.2744140625,13527906,421.80269604222786,423.79099735798104,416.7372706812733,417.6367492675781,14294780
2025-01-08,842.7338203435289,844.4111600559388,830.4498497882179,835.8518676757812,19738190,419.435721038305,428.00431732573554,413.84956258662663,425.6372985839844,13482926
2025-01-09,830.844525028491,833.237171528912,817.9932112311335,822.778564453125,40420222,425.4952737464954,436.1468578467629,422.32346292445044,426.1580505371094,19732649
2025-01-10,824.3571854708366,826.2811909461473,815.9705474379197,817.3272094726562,17453280,426.01601399088287,427.95695766150703,418.96228709118776,421.234619140625,9145729
2025-01-13,809.0639234971638,812.3939122066796,801.3186405131205,804.5499267578125,21669066,411.8612421533921,420.3825092324278,411.8612421533921,415.69580078125,17799607
2025-01-14,809.0145872775671,817.0558570637163,807.5839134440961,812.3198852539062,26661432,417.54207605782796,418.0154797721792,412.6660235788637,413.3761291503906,18048459
2025-01-15,817.2038902170349,820.2625224034592,807.2386148292592,810.568603515625,14022892,413.3761675558588,418.299549305966,412.1926581600245,414.0862731933594,9786805
2025-01-16,815.4032351586193,819.2019251337407,810.4699184801376,815.0086059570312,21212454,414.74900410675934,416.0745576911416,408.1687094723871,409.82562255859375,15774070
2025-01-17,810.7905598983193,814.2438814190301,803.3905852110819,807.4605712890625,23112076,409.9676124758518,418.2995062063369,409.4942087662954,416.7846374511719,11270061
2025-01-20,802.1572673696536,819.3991845447669,802.1572673696536,814.6138916015625,17557618,415.6484405775987,417.7314283751026,412.8080184324215,414.4176025390625,8742771
2025-01-21,818.0672195171876,819.4485722440602,805.6352858599316,810.2479248046875,31158144,414.7016791747707,423.22294655507415,412.0979585863446,414.2756042480469,15686500
2025-01-22,810.2479165643738,824.8012002853578,801.8859089377631,821.9152221679688,30619306,416.50058809880306,418.4415606921262,413.32877738816876,413.7548522949219,9619648
2025-01-23,832.2505181334424,832.2505181334424,814.6139111249832,821.347900390625,34909158,411.86122731407744,418.3468639138542,411.0091064157298,416.7846374511719,8888248
2025-01-24,818.9305795964561,824.0119199318104,811.2839386423929,813.8986206054688,24236200,416.0271805454013,421.32930795242055,415.69579216478695,418.11016845703125,9665384
2025-01-27,809.6065327196525,810.839861804967,802.157237088582,804.0319213867188,22804166,417.3527198140356,421.329322732364,413.32878808007484,416.6899719238281,10480203
2025-01-28,812.5172453545283,830.9185403912116,812.5172453545283,824.0612182617188,30179312,416.59528541451135,418.2995272971351,411.3878443468299,412.2873229980469,20813072
2025-01-29,826.3304621132276,829.3644636153648,823.2964606110903,827.4651489257812,12619890,412.76068566061116,414.22822553049775,407.2218567518069,410.2989807128906,15158510
2025-01-30,829.2905374831995,837.6278547525732,825.1219089590883,834.4705200195312,25744846,409.9676107199671,414.70164779525544,408.5000707843355,412.9974060058594,22496695
2025-01-31,832.3738053097981,840.9824182950722,830.7457868177106,838.047119140625,15821686,413.2814379814617,424.3590963304251,411.9559133750371,423.6963195800781,13546181
2025-02-01,837.4305042201771,845.0771450539991,826.8485640579613,834.1991577148438,5587528,424.169703997628,446.4196773100036,416.16917012121553,437.94573974609375,30393007
2025-02-03,823.8638327488314,832.1518283284162,820.6324864421063,827.8104858398438,20276540,437.4250476268326,440.4548430642073,428.24100368388565,430.1819763183594,16991730
2025-02-04,833.0891713164636,851.391824544325,828.8219005259823,848.9744873046875,28616502,433.6377990198034,435.86280223904276,424.8798303714777,430.93939208984375,18923681
2025-02-05,854.9437515638108,860.4690419690123,847.9877873258422,857.311767578125,23675506,430.9394199567903,431.60219675236533,422.7495410105796,424.311767578125,12836283
2025-02-06,856.1770794811201,862.8370567631686,850.5037655001158,860.29638671875,26760716,426.0633293355837,426.0633293355837,414.89101359071367,417.6367492675781,17469129
2025-02-07,863.3304057123341,871.7170439392539,850.997114202158,854.8204345703125,23509600,416.5952582972785,421.8026990259945,405.6122866178601,407.9319763183594,18875982
2025-02-10,847.1984039096569,850.2323451556149,842.8570616226162,846.4337158203125,17195950,404.2867622150675,410.25163731299205,403.8133585122395,404.47613525390625,12227140
2025-02-11,840.1437497009048,844.090402664855,833.0890834393857,839.3544311523438,22724704,405.9910391677168,407.64795227119043,395.2921261144242,396.049560546875,14288751
2025-02-12,835.2104321766692,844.5837329512449,829.38909497558,842.0184326171875,22809570,397.34792371808146,397.97305679084684,392.01021063862936,394.22222900390625,13884574
2025-02-13,838.1704689996619,845.6937766231139,835.4818356095761,837.5291137695312,12602434,394.27034528824566,398.1173542751768,393.3566689137098,394.0299072265625,12989029
2025-02-14,839.601120018604,839.601120018604,828.7971451888767,836.1231079101562,19959892,396.0014661827297,400.2812751894459,392.77959046029304,394.558837890625,14124236
2025-02-17,831.3624591587258,848.5304243918573,829.413823260936,847.2230834960938,12938946,394.12606998139194,395.6648794892229,391.1927372870501,392.97198486328125,11975265
2025-02-18,845.1017788797033,854.2284140997132,841.697778564227,850.0350952148438,16350910,392.39491018757707,395.1359099155748,388.54790126416947,389.7500915527344,12998403
2025-02-19,847.0504387449713,857.3610822217985,844.8057556604201,852.0823974609375,11884112,389.31730014478245,393.1643091555031,389.0287862091182,390.8561096191406,7079032
2025-02-20,844.0904430253034,845.9157460199498,831.4118438608401,832.2998046875,26390510,384.6528290808348,388.45173290704383,381.0462580968928,386.6724853515625,15355585
2025-02-21,829.2411711352042,836.1724445897772,827.4404985932164,834.9638061523438,15680940,386.67244588636703,387.8265602235753,383.93147569860434,385.5664367675781,8240986
2025-02-24,829.339781575346,830.8690975664632,819.4731490892408,827.366455078125,20693646,384.70090532952037,387.97085715475134,383.4987150003656,386.5282287597656,7037625
2025-02-25,824.406500920576,832.7438177754724,824.406500920576,829.9564819335938,24138708,386.62438730224534,391.43314833834296,385.1817589914161,389.3653869628906,15760891
2025-02-27,830.0552335524236,843.9671626938127,830.0552335524236,839.0091552734375,35786800,389.36537967354076,390.9522649156751,384.2199995911739,386.23968505859375,19051003
2025-02-28,831.2638337603047,857.0404125816553,831.2638337603047,854.6477661132812,54516728,383.73912917511376,387.10526188717614,377.1992259318174,379.8921203613281,31954776
2025-03-03,858.2984018170607,859.9017296292334,835.7531099870528,839.428466796875,21205364,380.8058152281349,383.73914785126925,376.2374920394293,382.2484436035156,10702826
2025-03-04,837.6771272358142,845.7184570804238,835.3338019387764,843.5971069335938,19920958,380.2768157418011,382.00798731989397,377.82435936077115,379.74786376953125,13404774
2025-03-05,839.6257577393887,843.991790915382,832.8671383829512,833.73046875,21583872,379.4112349821189,396.9632122658291,379.4112349821189,389.5577087402344,15665018
2025-03-06,832.2504799228543,838.6144701478811,824.973838204501,834.3224487304688,32966088,393.5009194323491,394.0299007695933,385.22984437591543,390.1828918457031,17869996
2025-03-07,829.7838192395386,839.2311321984157,827.6131479773222,833.3604736328125,13372914,388.11510203965406,390.3271497866334,386.33588388818345,388.45172119140625,11180761
2025-03-10,833.2371287977431,838.6144556459366,830.3018296675241,832.4971313476562,15604050,385.7107105996322,391.2888910064267,385.0855775356017,389.5096435546875,9785018
2025-03-11,829.9811819724781,835.7038170818192,823.8885481247595,831.510498046875,19898430,386.1435102215853,392.7795945645392,385.8549963002887,390.66375732421875,11099475
2025-03-12,834.4951408301645,847.7904041385841,834.4951408301645,844.1644287109375,18784106,390.8561039985411,397.49218857653574,388.54790449537103,396.6266174316406,13844306
2025-03-13,846.5818201293218,848.9251455168071,838.6885135609504,841.9197998046875,15736264,397.20365434770144,398.5501015432174,392.5872555772619,396.28997802734375,8196569
2025-03-17,841.1304307424771,850.5037317302232,841.1304307424771,843.79443359375,18950652,397.20366927579045,400.32936400980094,391.4331559206942,392.3468322753906,5257805
2025-03-18,843.79443359375,843.79443359375,843.79443359375,843.79443359375,0,394.318390909805,396.1938193871978,392.1544485206658,393.45281982421875,13861897
2025-03-19,855.930432694155,863.823739278078,854.5490799535085,860.4197387695312,15221406,394.3184059049263,395.0397200620695,387.20144542451675,387.63421630859375,12830387
2025-03-20,865.3037412350927,875.1703745445009,862.985106495842,872.5803833007812,17833978,389.50964497469676,391.0965302508203,386.5282072542035,388.49981689453125,16994037
2025-03-21,866.0684175252852,875.2196836615442,866.0684175252852,873.3696899414062,33508264,390.4233291082126,391.9140333230442,386.3358821349048,390.0386047363281,25302035
2025-03-24,877.6369838460287,890.1676194932312,874.997671627427,887.9969482421875,17393736,391.433162603734,397.05941909108105,390.0867153346264,395.1839904785156,14362572
2025-03-25,890.4143157035983,909.5555477752322,888.7369760332164,898.5789184570312,39101416,396.2419041658655,399.36759879824183,393.06813366389935,394.12603759765625,20338110
2025-03-26,900.3302775382388,901.5636066855513,888.9836493829623,891.2283325195312,24478442,394.60692684899476,395.47252733324694,390.71184207125464,391.769775390625,13891436
2025-03-27,887.9969842041877,908.2235821777275,887.0596420099644,900.5029296875,41658100,392.39490676580164,394.9916495065971,390.1347831729387,393.7894592285156,18642328
2025-03-28,902.3036249715724,905.7569466636451,890.8829847599874,901.908935546875,28773648,395.18398159578936,399.7042287729926,392.5391629889967,394.0779724121094,12981873
2025-04-01,888.9836405685396,892.8809726796349,870.9030234039785,872.1363525390625,28511006,394.12607142001764,398.55013776479905,390.08672946636085,391.0965576171875,15206240
2025-04-02,873.5423260418547,887.602278026219,873.5423260418547,886.4676513671875,11573564,391.48121972866625,394.31840044763595,390.51946753245255,393.40472412109375,8001323
2025-04-03,878.6729886492828,889.9702954640933,876.6503409310941,885.456298828125,11250038,391.4812095354885,394.51075235495847,391.1446197558559,393.7413330078125,7059566
2025-04-04,894.4102660639704,908.6921929973271,893.4729239008652,896.5316162109375,33540454,391.9140405436106,397.0113157111547,389.02878380341224,394.0299072265625,18627592
2025-04-07,869.6450067324856,878.0562747489253,857.5090006629878,867.1289672851562,37995450,375.2276160600784,392.49107984083315,375.2276160600784,390.51947021484375,26762866
2025-04-08,870.730371547347,879.1170096868965,863.4784203033727,872.7777099609375,35563872,396.145740938844,399.89656879675374,391.6735989024767,396.7708740234375,18600796
2025-04-09,870.7303466796875,875.6636630914704,865.0570328061372,870.7303466796875,22454608,397.20367078899557,403.02226003741157,395.5206043873473,400.37744140625,21785572
2025-04-11,875.540352413462,897.567622795633,875.540352413462,891.3269653320312,32775766,403.9359011391154,406.29220563589877,401.05064470240745,405.4266052246094,8939356
2025-04-15,920.0634812745557,925.8848185421238,915.1301650210728,920.01416015625,49298344,412.78405461806295,412.78405461806295,402.97417047029376,404.32061767578125,11685880
2025-04-16,929.3381542000717,929.3381542000717,917.8435030643678,926.476806640625,19136820,402.0124153945198,409.75450878339007,402.0124153945198,408.2157287597656,13034594
2025-04-17,928.4501090482869,947.0486870380013,925.8354273732423,940.6353759765625,35703084,408.7446879057106,411.48568756526555,405.4266310519838,410.90863037109375,22410217
2025-04-21,949.170085798879,962.3420166432835,942.2634427629204,950.6994018554688,34247298,411.6780349602343,412.6878924233474,405.3785695227371,406.67694091796875,27388236
2025-04-22,954.5967457498784,972.1593405008402,954.5967457498784,967.7686767578125,45961750,409.65837881395373,418.1698626669371,407.35014995516246,417.0157775878906,32031936
2025-04-23,976.2540297557508,976.2540297557508,947.4434488933124,949.1207885742188,30570642,419.5163213012109,420.7185115509847,412.4474367624713,414.3709411621094,19566317
2025-04-24,942.2634238174406,949.1207455952106,939.8460867592294,945.6181030273438,25931754,415.3326729496452,419.3720143801557,412.88018735042976,413.60150146484375,26064089
2025-04-25,949.5647662059754,953.6100615716746,933.2848220611925,942.8554077148438,18500878,413.60153406654683,416.1502009519827,407.10970652510946,411.4375915527344,22944377
2025-04-28,942.8554253066497,951.982060830828,941.4741328194633,947.29541015625,13920492,410.331561195513,414.0343129537871,408.50423792594904,412.3993225097656,6287095
2025-04-29,946.6048254524144,951.5381421157663,937.4288082816594,941.6715087890625,18918308,412.4954962973951,413.16873455074716,408.74466873670406,409.7064208984375,11189930
2025-04-30,943.7434115323153,955.5340495753018,942.4114402150566,949.6633911132812,31936870,411.0528779694748,412.8802012507744,405.8594220409165,409.5140686035156,10026546
2025-05-02,952.0314262519853,958.0007270723939,947.1967520748111,948.1340942382812,17840404,407.87911477952554,414.99607520497585,407.87911477952554,413.07257080078125,9263372
2025-05-05,956.5700467268101,962.9833580251333,953.2647488384409,955.4847412109375,15068024,413.7938888263413,421.72834456792714,412.92831770641976,420.2376403808594,11525305
2025-05-06,952.1300492793257,957.112686715781,949.3180830668039,952.9686889648438,17490156,420.7666029152538,422.834364350939,416.43871785669694,418.89117431640625,15026568
2025-05-07,954.1033540161453,961.3553047488027,948.3807192627594,959.8259887695312,21420778,416.823396791454,418.362206178502,413.2649312686502,414.6594543457031,9710361
2025-05-08,964.364722012384,964.364722012384,946.752746184645,951.3900756835938,34803430,412.59168381124715,414.9960642530376,407.350122708005,414.1304931640625,19937960
2025-05-09,942.3127568324845,946.7034204881495,930.8181657127636,932.248779296875,17188796,409.658387599701,412.7359772268443,406.82120668762605,407.35015869140625,8226512
2025-05-12,946.0127244576516,966.8806765571811,943.3981029435623,965.5486450195312,18618972,413.0725955722253,419.5163474528399,411.77422415146265,418.8431091308594,8031891
2025-05-13,961.9967305905121,967.7686868855955,947.1967808891196,948.4794311523438,24242102,418.2660177094136,421.1993794721109,409.08129611962823,411.53375244140625,14976369
2025-05-14,948.2327622761527,952.2287366384547,938.8101397074491,942.5594482421875,15445308,410.76439222672843,415.332715418473,409.6102777855163,412.6878967285156,9557309
2025-05-15,943.9901042439285,959.4314088460198,935.85013208818,954.0047607421875,32241458,412.6878727466996,418.74689983509177,409.7064350721147,416.1020812988281,24263510
2025-05-16,954.0047801554118,958.9380967138302,951.340777169636,954.44873046875,15868010,418.26604202592637,419.51633754430964,415.573147502307,419.03546142578125,16402035
2025-05-19,955.5834183781088,959.5300716290252,952.6234284399217,956.4220581054688,10202964,418.362202884726,421.72833555161463,416.10207936688846,418.6988220214844,7543854
2025-05-20,951.1927398071444,954.3993955236706,943.7434439560598,944.6807861328125,23879090,420.28570719839433,423.9403537817196,416.34251734774494,418.2660217285156,9868414
2025-05-21,950.6500948788123,960.4674068130723,947.739426083267,950.5514526367188,15132040,419.90103464370577,421.4398441006694,415.4769684613164,416.438720703125,5776672
2025-05-22,944.828766015395,949.2687509312965,939.895449442171,947.1474609375,21306670,416.43869651769444,416.43869651769444,406.7249935694986,409.8026123046875,19451749
2025-05-23,947.2460290070277,955.583345407158,944.4833839865793,953.906005859375,9566072,417.40046939575757,422.20923056391143,412.59170822760365,419.61248779296875,18536884
2025-05-26,954.5967478346391,961.947401503022,950.6007734925844,957.1620483398438,10802860,421.48791053602,426.58518556334417,420.0452822056058,425.9600524902344,13107662
2025-05-27,952.9194312599001,961.0100826032541,945.3714929245052,950.3048095703125,26162148,425.9600609253769,427.2103564467042,414.37095818169377,417.3042907714844,26986022
2025-05-28,947.295443323748,954.3501102535763,946.0621141556768,948.9234619140625,18157594,409.12572033536514,413.92513013654184,404.5221871211176,411.57440185546875,431851622
