,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
2025-05-14,1414.3512435205853,1424.2118856620737,1409.8691445094285,1418.7337646484375,5570160,948.2327622761527,952.2287366384547,938.8101397074491,942.5594482421875,15445308
2025-05-15,1419.3313670179805,1455.5865925696291,1407.0802476372012,1448.4151611328125,20177211,943.9901042439285,959.4314088460198,935.85013208818,954.0047607421875,32241458
2025-05-16,1447.4191020051853,1455.1881221330052,1441.542669553187,1450.6064453125,9036695,954.0047801554118,958.9380967138302,951.340777169636,954.44873046875,15868010
2025-05-19,1446.3234565863577,1448.81351147394,1432.4787270944578,1435.0684814453125,6195791,955.5834183781088,959.5300716290252,952.6234284399217,956.4220581054688,10202964
2025-05-20,1432.4787356808251,1439.2517336495314,1416.1440727881434,1418.932861328125,11270560,951.1927398071444,954.3993955236706,943.7434439560598,944.6807861328125,23879090
2025-05-21,1418.235682967954,1430.486680037078,1412.458707007589,1423.5145263671875,6136364,950.6500948788123,960.4674068130723,947.739426083267,950.5514526367188,15132040
2025-05-22,1415.5464438973825,1418.1361984129633,1391.3431818014155,1403.79345703125,12134466,944.828766015395,949.2687509312965,939.895449442171,947.1474609375,21306670
2025-05-23,1401.0045498118507,1428.0964217220903,1401.0045498118507,1421.124267578125,6474883,947.246089616049,955.583406549638,944.4834444188342,953.9060668945312,9566072
2025-05-26,1426.3034970063507,1435.2676949623963,1419.430920923106,1429.0924072265625,4842944,954.5966869630639,961.9473401627192,950.6007128758197,957.1619873046875,10802860
2025-05-27,1420.4269591196573,1431.2836233071982,1408.275539274527,1416.44287109375,12640414,952.9193700568147,961.0100208805311,945.3714322062008,950.3047485351562,26162148
2025-05-28,1414.4508509493858,1416.9409060075968,1405.0882196135674,1407.279541015625,5944611,947.2953823933067,954.3500488693757,946.0620533045636,948.9234008789062,18157594
2025-05-29,1406.4826358531975,1414.3512339364067,1402.996558868143,1412.1600341796875,13771917,951.1433943336576,957.4580633637506,940.9314535555673,950.896728515625,28917794
2025-05-30,1412.3591925541664,1424.9090454066043,1404.0921613404494,1415.2476806640625,13788484,953.0674016093235,961.4047183192448,949.8607459686729,959.480712890625,28748078
2025-06-02,1406.4826830156508,1411.8612262898896,1390.0483195350275,1408.0762939453125,8098668,952.1793523801688,955.09002099665,941.2767355690125,953.166015625,14668822
2025-06-03,1416.6421539546416,1420.8253977642241,1397.8173136420837,1399.908935546875,11252626,956.0767204883472,962.9833634640112,947.1967509482078,949.466064453125,24377584
2025-06-04,1409.0722382665938,1420.0284799827916,1400.506473605418,1417.8372802734375,8126827,947.690059651711,958.6913790708478,947.6407385330224,957.6553344726562,12961542
2025-06-05,1422.3193687346825,1448.913106617055,1417.9368477633755,1436.662109375,13716817,961.0099978567567,966.3873245707182,957.1619871239031,961.79931640625,22255418
2025-06-06,1435.2676355449807,1445.7258660607492,1431.28354772945,1437.7576904296875,8182161,959.0366899431259,984.8379583134906,958.3953347348495,976.1552734375,30127008
2025-06-09,1451.204075048637,1451.70208605586,1439.5506661134996,1443.0367431640625,7885125,984.1966559557253,984.1966559557253,974.7740333489505,976.2540283203125,13202588
2025-06-10,1444.2318404180787,1448.1163503747662,1430.2875329933524,1432.777587890625,7913181,978.1780428487654,978.1780428487654,967.472709657825,969.5447387695312,15533126
2025-06-11,1440.0485867347081,1462.7578142878924,1437.3592545136698,1443.13623046875,8195700,970.6793107759778,970.6793107759778,960.516691162301,962.1940307617188,11096394
2025-06-12,1447.7179200254843,1451.2039968882907,1428.6939248911115,1435.865234375,8828114,961.9966994408974,967.4233474890254,954.7447484104943,958.74072265625,16349130
2025-06-13,1418.335338487147,1429.7895915718395,1408.6739736495979,1422.2198486328125,9757276,947.19676434732,953.6100757725884,943.7434428106371,946.0127563476562,12117762
2025-06-16,1421.223780491138,1436.6621211041454,1418.7337255535563,1432.0804443359375,8458093,949.1700746468088,956.520728121515,947.2460692080249,954.7940673828125,16513746
2025-06-17,1442.2398094911548,1442.2398094911548,1420.12817043809,1425.506591796875,10366599,955.5834055099792,957.852719054467,946.7527569357399,951.9327392578125,16978736
2025-06-18,1424.3114328610282,1437.0605628519918,1420.028489708749,1424.4110107421875,6681735,945.7167603313338,955.2380851367438,945.7167603313338,954.0540771484375,18433816
2025-06-19,1424.4110453044384,1434.1721095891817,1420.0285241646616,1427.598388671875,10007230,954.0540746334422,960.4180648603083,949.9593979158449,954.7447509765625,16876220
2025-06-20,1425.3075053013417,1465.148385952672,1422.4190171371765,1460.367431640625,29010635,952.9193918485255,971.8140179089729,952.9193918485255,969.2486572265625,32900408
2025-06-23,1447.2199506188397,1457.9770367383994,1436.2637087352834,1451.0048828125,5989078,961.2073974609375,965.8940481289003,957.9514206200562,961.2073974609375,11739518
2025-06-24,1459.1721495093714,1469.1323689599471,1437.359244595668,1445.0286865234375,16402744,969.3966711141703,976.3033140635843,964.7593416610487,967.3740234375,22625322
2025-06-25,1458.1762135192969,1466.5428226679085,1454.690136506102,1461.463134765625,7525851,969.8900392545883,977.7833457795492,968.854054817417,976.8953247070312,18405932
2025-06-26,1463.2558362824063,1492.8377614283193,1459.2717484446844,1489.3516845703125,14657893,977.4872979366618,1000.0325292056699,976.7966216145232,997.4179077148438,50084830
2025-06-27,1493.4353527246628,1515.9454247275912,1490.9452978220222,1509.3717041015625,11117052,1004.0015037809444,1007.393088107433,994.2258430942326,1004.9491577148438,28213384
2025-06-30,1507.7781788170053,1518.734421010171,1490.0489382705405,1494.630615234375,8409527,1003.2533964547342,1004.400566128524,995.2732550959096,998.2658081054688,13649020
2025-07-01,1494.630607775488,1525.3081343971446,1494.132596769193,1522.320068359375,10368523,1000.0114368496795,1005.4977838847651,999.5126780283082,1003.5526123046875,14389386
2025-07-02,1522.3200879079554,1523.9136988316197,1502.6983810571346,1512.75830078125,6361002,1007.4429706558585,1007.4429706558585,986.4950998423908,990.5350341796875,18878250
2025-07-03,1514.7502729656235,1525.8060926058627,1506.9812529023668,1511.76220703125,11283291,994.9739612315547,1001.507689459166,989.6871300276722,991.0836181640625,16860506
2025-07-04,1517.9375659885409,1523.913698138102,1511.1645675851503,1521.2244873046875,6603501,991.0836632772651,999.2633203019867,987.5424877454124,992.1809692382812,7863944
2025-07-07,1520.5271677380254,1538.65484117058,1518.933556847784,1535.367919921875,7251074,992.0312782906421,996.7196233059492,989.4377568185034,991.2332763671875,11349426
2025-07-08,1529.8897875590692,1538.7544076502807,1524.1128113419518,1531.4833984375,7171261,986.0462146584523,1000.0114620081927,986.0462146584523,998.2159423828125,15224316
2025-07-09,1530.586937987722,1544.8301010282516,1504.0927774643353,1512.9573974609375,8870660,1001.0089360727129,1004.4005203490875,996.5699704674603,1003.1036987304688,13861428
2025-07-10,1513.654605815878,1518.6347158851345,1501.5031858807802,1511.16455078125,10047129,1005.4977851253348,1005.9965439473215,997.5176439735463,1000.6099243164062,17030310
2025-07-11,1505.9852937598653,1508.9733598189127,1484.3716645666439,1489.2520751953125,7234991,996.5201541247731,999.9117385623401,987.9913902076418,989.3878784179688,12516922
2025-07-14,1486.263916129696,1494.0329360309418,1473.2160528053016,1477.7977294921875,10311846,989.0387573242188,991.8816582943851,982.8541356715338,989.0387573242188,13088850
2025-07-15,1480.2878335086834,1490.5469086437597,1476.503022895967,1479.4910888671875,8132454,984.0511806165923,999.3131887778599,984.0511806165923,995.2732543945312,14498168
2025-07-16,1467.1403332858122,1485.068728397248,1465.6463003598592,1479.690185546875,10409983,1006.4952830829005,1008.8394251469304,993.826797075495,995.6722412109375,17994612
2025-07-17,1481.4830970988435,1483.674296790977,1468.0368005528198,1470.52685546875,11854613,999.5126501495852,999.9116815490105,988.8890631972324,990.98388671875,22529158
2025-07-18,1478.8934598804974,1478.8934598804974,1463.2558421043927,1470.12841796875,10296318,990.9838927216935,996.0213445308241,974.0759568696542,976.2705078125,16129446
2025-07-21,1459.1722169809668,1470.128458883213,1417.4388712363768,1422.9169921875,22442744,986.6446826643673,998.5151670456409,985.7968170158388,997.7670288085938,22309078
2025-07-22,1421.721828538219,1426.2039275426996,1405.0881881707605,1407.179931640625,20396320,1004.051390877723,1006.4953213272488,999.0139388595042,1001.058837890625,14836814
2025-07-23,1420.3273163904719,1420.3273163904719,1408.7734859597779,1418.932861328125,8354596,1003.0039954915454,1012.3806857402005,999.0139248978445,1009.6375122070312,13634916
2025-07-24,1413.554298653669,1417.3392306864348,1390.4466381154343,1397.3192138671875,14740507,1016.3208076773761,1016.3208076773761,1001.7072110041944,1004.5999755859375,19107176
2025-07-25,1393.3351272649268,1395.4267490386208,1378.593953801798,1386.1636962890625,11854722,1007.5,1007.5,999.5,1002.2999877929688,9306598
2025-07-28,1386.7614543919697,1402.199795115413,1379.490445288333,1382.080078125,7748361,1001.5,1010.7000122070312,1000.25,1004.25,12059580
2025-07-29,1377.4984422704579,1414.550412474214,1377.4984422704579,1411.4627685546875,10750072,999.9500122070312,1013.25,998.1500244140625,1010.7999877929688,19895696
2025-07-30,1412.458776601272,1417.6381639620695,1395.7256799199,1404.4906005859375,7209849,1014.0,1016.2999877929688,1008.5,1012.9000244140625,15154036
2025-07-31,1382.5780559389787,1397.0203743336986,1376.7015020683227,1384.669677734375,17065827,1007.2999877929688,1015.7000122070312,1004.0,1009.0999755859375,22183032
2025-08-01,1381.3828853186424,1400.3073026227253,1378.7932525308158,1388.15576171875,10321171,1007.0,1014.1500244140625,1004.6500244140625,1006.0999755859375,11317258
2025-08-04,1389.5502251510159,1410.466686507784,1386.1637261382157,1405.885009765625,6312820,1005.0499877929688,1009.25,994.0499877929688,996.0,13933946
2025-08-05,1405.38696851784,1405.38696851784,1382.5780415934858,1386.1636962890625,9315972,993.25,997.2000122070312,982.75,988.7999877929688,23978058
2025-08-06,1386.3630773472378,1390.3471654369864,1377.797312271222,1387.259521484375,5834312,985.5499877929688,994.0,985.0,992.6500244140625,14080204
2025-08-07,1382.1796145349972,1388.1557462486337,1360.5659868045632,1383.8729248046875,9976705,990.0499877929688,1000.7999877929688,988.4000244140625,997.7000122070312,13081186
2025-08-08,1379.4904158119157,1391.6418351007062,1359.569976594415,1362.35888671875,8793606,993.5499877929688,996.4000244140625,985.0,986.9500122070312,13895264
2025-08-11,1364.5501609316866,1382.4785572067015,1355.7851185633474,1380.6856689453125,9997486,987.9500122070312,998.7999877929688,986.5499877929688,997.7999877929688,9105854
2025-08-12,1376.4028464986861,1396.3232867936674,1369.7294260490362,1374.9088134765625,12244664,995.9500122070312,998.0,983.75,984.9500122070312,12937802
2025-08-13,1382.4785186353236,1386.2634508216695,1372.0202877666845,1377.0999755859375,7457021,997.0,997.0,984.5499877929688,990.1500244140625,13577396
2025-08-14,1377.300048828125,1380.699951171875,1370.0999755859375,1373.800048828125,7126128,989.0,998.0,985.5999755859375,995.5499877929688,17511716
2025-08-18,1390.0,1394.9000244140625,1377.0,1381.699951171875,11785109,1005.0,1013.2999877929688,997.7999877929688,1001.7999877929688,19284796
2025-08-19,1390.0,1421.0,1389.0999755859375,1420.0999755859375,14384719,999.1500244140625,1003.0499877929688,993.3499755859375,995.5499877929688,12352438
2025-08-20,1413.0,1424.9000244140625,1410.0,1413.0,8725641,993.5,996.0,989.5,994.0999755859375,9950228
2025-08-21,1425.0,1431.9000244140625,1420.300048828125,1424.800048828125,11021323,998.75,998.75,991.5999755859375,995.5999755859375,12439850
2025-08-22,1420.0,1423.4000244140625,1407.9000244140625,1409.199951171875,5818868,994.9500122070312,998.0,978.5499877929688,982.2999877929688,19833502
2025-08-25,1414.699951171875,1419.5,1405.699951171875,1412.5999755859375,5979407,980.0999755859375,988.7000122070312,978.5,982.0499877929688,17518044
2025-08-26,1408.0,1410.0,1381.5999755859375,1384.9000244140625,12145259,979.5,985.7000122070312,968.0,973.4000244140625,16917731
2025-08-28,1389.9000244140625,1392.199951171875,1366.5,1385.9000244140625,13161813,967.0,972.2000122070312,955.0,957.7999877929688,25438255
2025-08-29,1381.0999755859375,1403.5,1350.0,1357.199951171875,18758842,954.0,963.2999877929688,950.0999755859375,951.5999755859375,14823813
2025-09-01,1356.0,1363.199951171875,1340.5999755859375,1353.9000244140625,11232238,949.5999755859375,957.4500122070312,946.3499755859375,950.5999755859375,20178344
2025-09-02,1354.800048828125,1384.5,1354.5,1366.5,11517006,951.0,954.7999877929688,944.0,944.5,14196320
2025-09-03,1369.699951171875,1376.5,1360.5,1372.5999755859375,7847563,945.0,956.2999877929688,940.0,954.4500122070312,16083481
2025-09-04,1371.800048828125,1374.0,1357.0999755859375,1359.300048828125,13223177,960.2000122070312,965.7000122070312,956.25,961.25,17597657
2025-09-05,1363.0,1381.0,1359.300048828125,1375.0,5777575,967.5,967.5,954.0499877929688,963.4000244140625,11602111
2025-09-08,1380.0,1386.0,1372.4000244140625,1378.5,6986720,969.0,973.1500244140625,960.4500122070312,966.0,11711307
2025-09-09,1376.5999755859375,1381.199951171875,1368.699951171875,1376.199951171875,9754452,974.0,974.4000244140625,962.7000122070312,965.1500244140625,13985539
2025-09-10,1383.9000244140625,1388.5,1374.0999755859375,1377.0,7790815,973.9000244140625,973.9000244140625,961.7000122070312,965.9000244140625,18091100
2025-09-11,1376.0,1385.5,1375.0,1383.300048828125,9766072,960.2999877929688,969.25,959.9000244140625,967.7999877929688,15113633
2025-09-12,1383.300048828125,1396.300048828125,1380.5,1395.0,7403368,969.9000244140625,970.75,962.25,967.2999877929688,14363519
2025-09-15,1393.0,1400.800048828125,1388.5999755859375,1399.300048828125,5396697,969.5999755859375,972.3499755859375,965.0,967.0499877929688,14486377
2025-09-16,1404.699951171875,1408.0,1398.199951171875,1405.300048828125,8686961,961.2000122070312,969.3499755859375,961.2000122070312,966.8499755859375,18661794
2025-09-17,1407.0,1416.199951171875,1406.9000244140625,1413.800048828125,7519417,965.1500244140625,974.4000244140625,964.3499755859375,966.5,17361476
2025-09-18,1420.4000244140625,1422.0,1410.699951171875,1415.0,9332642,973.2999877929688,979.6500244140625,969.25,976.9000244140625,17791598
2025-09-19,1414.9000244140625,1417.0,1403.5999755859375,1407.4000244140625,13461373,974.9000244140625,976.7000122070312,962.0999755859375,966.9000244140625,31243267
2025-09-22,1403.9000244140625,1410.699951171875,1388.0,1390.5999755859375,7757970,964.0,971.2000122070312,961.9500122070312,964.2000122070312,10854415
2025-09-23,1391.0,1395.0,1376.800048828125,1389.800048828125,14014702,967.0,968.2000122070312,955.5,957.2000122070312,21022298
2025-09-24,1385.300048828125,1396.0,1380.4000244140625,1383.0,5922759,952.2000122070312,956.4500122070312,943.0,951.0499877929688,15117220
2025-09-25,1381.300048828125,1384.5,1369.0,1372.4000244140625,11411143,952.5,958.0,947.4000244140625,949.8499755859375,31413279
2025-09-26,1372.0,1382.699951171875,1366.0,1377.5999755859375,9879109,945.0999755859375,951.4500122070312,941.2999877929688,945.0499877929688,14874656
2025-09-29,1381.5999755859375,1389.0,1368.0,1372.800048828125,14231999,946.0499877929688,956.7999877929688,939.0999755859375,950.2999877929688,32398179
2025-09-30,1377.0999755859375,1377.0999755859375,1362.800048828125,1364.0,14604684,958.0499877929688,960.0,946.2999877929688,951.0,28296687
2025-10-01,1367.0,1378.5999755859375,1362.699951171875,1368.699951171875,12045916,952.7000122070312,969.5999755859375,946.0,965.25,25350832
2025-10-03,1363.199951171875,1371.5999755859375,1356.9000244140625,1363.4000244140625,12842347,952.0,966.75,952.0,965.1500244140625,26658296
2025-10-06,1360.0,1377.4000244140625,1359.0,1375.0,12396580,971.9000244140625,977.4000244140625,962.0,973.4500122070312,18542683
2025-10-07,1376.0,1395.9000244140625,1375.9000244140625,1384.800048828125,11244040,974.0,989.8499755859375,971.0,982.5,25535736
2025-10-08,1384.800048828125,1389.0,1364.5,1367.4000244140625,8525081,976.0,985.9000244140625,974.5499877929688,978.7000122070312,15939710
2025-10-09,1374.0,1380.0,1369.0999755859375,1377.800048828125,8826633,974.5,979.0,970.1500244140625,977.0999755859375,15370950
2025-10-10,1377.800048828125,1388.0,1375.0999755859375,1381.699951171875,6373084,979.0,986.2000122070312,978.0999755859375,980.9000244140625,13757080
2025-10-13,1376.9000244140625,1377.699951171875,1367.800048828125,1375.0,7600682,974.2999877929688,981.0,972.0,977.0,18634254
2025-10-14,1380.0,1388.0,1370.0999755859375,1375.9000244140625,9768174,970.0,980.4500122070312,967.0,977.1500244140625,22934382
2025-10-15,1383.0,1384.0,1372.699951171875,1374.300048828125,10882743,975.0,984.9000244140625,973.3499755859375,978.25,23310447
2025-10-16,1375.0999755859375,1400.5,1375.0,1398.300048828125,12315932,982.6500244140625,996.5999755859375,981.5,994.3499755859375,22936566
2025-10-17,1401.0,1423.300048828125,1399.0999755859375,1416.800048828125,19335561,993.9500122070312,1009.0,986.0,1002.5499877929688,25210511
2025-10-20,1440.0,1473.800048828125,1433.300048828125,1466.800048828125,24721978,997.0,1020.0,997.0,1002.9500122070312,22195202
2025-10-21,1468.0,1474.0,1460.0,1465.199951171875,2066169,1006.0,1010.0,1004.0,1007.7000122070312,3471600
2025-10-23,1475.0,1482.9000244140625,1444.5999755859375,1448.4000244140625,18707090,1016.0,1020.5,1006.0,1008.7999877929688,43526526
2025-10-24,1450.0,1459.800048828125,1441.0,1451.5999755859375,9700837,1011.0,1011.9500122070312,991.2999877929688,994.75,17707768
2025-10-27,1463.0,1485.0,1458.0,1484.0999755859375,14113867,996.5,1009.0499877929688,996.2000122070312,1002.9500122070312,15700796
2025-10-28,1484.0999755859375,1492.0,1477.5999755859375,1486.9000244140625,17631577,997.6500244140625,1008.0,995.0,1003.5499877929688,33904289
2025-10-29,1490.0,1508.300048828125,1488.0999755859375,1504.199951171875,11884745,1004.9000244140625,1012.5,1000.0,1007.8499755859375,17769445
2025-10-30,1500.0,1503.0999755859375,1484.0,1488.5,9318663,1000.0,1009.5,997.0999755859375,998.1500244140625,19962917
2025-10-31,1490.4000244140625,1497.5,1482.300048828125,1486.4000244140625,8758053,994.0,1004.4500122070312,981.1500244140625,987.2999877929688,23221330
2025-11-03,1486.0,1495.0,1479.300048828125,1484.699951171875,8452085,985.0,994.5499877929688,983.2999877929688,992.6500244140625,16607180
2025-11-04,1483.9000244140625,1492.800048828125,1470.0999755859375,1473.0999755859375,10007806,987.0,997.0,983.7000122070312,985.25,20024544
2025-11-06,1484.0,1501.5999755859375,1476.199951171875,1496.0999755859375,16772678,981.0,991.0499877929688,974.0,984.6500244140625,22279516
2025-11-07,1494.5999755859375,1498.4000244140625,1475.9000244140625,1478.0,7821765,980.0,984.9000244140625,974.75,982.2999877929688,15004568
2025-11-10,1477.9000244140625,1501.0,1475.5,1489.300048828125,7068438,982.2999877929688,990.9500122070312,980.2000122070312,984.5,15988262
2025-11-11,1497.0,1498.800048828125,1480.199951171875,1493.4000244140625,7127506,983.5,993.5,978.0,991.7000122070312,10200530
2025-11-12,1505.0,1524.699951171875,1500.0,1511.5,12384459,998.7999877929688,999.0,987.7000122070312,989.5,13137263
2025-11-13,1515.0,1522.0999755859375,1506.800048828125,1510.9000244140625,7196443,984.0,990.0999755859375,982.5999755859375,986.6500244140625,14124839
2025-11-14,1505.5,1520.9000244140625,1505.5,1518.9000244140625,7682823,976.0499877929688,991.6500244140625,976.0499877929688,989.5999755859375,21386965
2025-11-17,1520.9000244140625,1523.699951171875,1511.5,1518.300048828125,5871416,991.25,997.9500122070312,985.5999755859375,996.5499877929688,18396408
2025-11-18,1521.699951171875,1527.800048828125,1510.5,1519.4000244140625,11045042,997.6500244140625,999.0,990.0,992.4500122070312,20002640
2025-11-19,1517.4000244140625,1522.300048828125,1512.0,1518.9000244140625,5692366,990.0,996.5499877929688,984.0,994.5999755859375,19813847
2025-11-20,1530.0,1550.9000244140625,1526.699951171875,1549.0999755859375,18171724,995.2999877929688,1011.5999755859375,992.4500122070312,1008.8499755859375,19850865
2025-11-21,1541.0,1557.800048828125,1540.0999755859375,1546.5999755859375,9615271,1003.0999755859375,1008.2999877929688,996.5499877929688,998.0499877929688,17499897
2025-11-24,1550.0,1550.0,1531.800048828125,1535.9000244140625,18433951,1000.0,1011.4500122070312,993.5999755859375,999.1500244140625,32204053
2025-11-25,1535.9000244140625,1559.5999755859375,1525.0999755859375,1539.699951171875,15033482,1004.0,1006.0999755859375,988.4000244140625,989.7999877929688,24989383
2025-11-26,1542.300048828125,1571.5999755859375,1540.5,1569.9000244140625,14054299,981.2999877929688,1006.9500122070312,981.2999877929688,1003.9000244140625,19494356
2025-11-27,1575.0,1575.5,1556.0,1563.4000244140625,9794643,1002.0999755859375,1016.7999877929688,1001.0,1009.5,25536848
2025-11-28,1568.0,1581.300048828125,1563.0,1567.5,8959508,1007.0,1012.0499877929688,1004.2000122070312,1007.5999755859375,15988807
2025-12-01,1575.0,1577.5,1563.5999755859375,1566.0999755859375,8920233,1017.5,1017.5,999.2999877929688,1002.0999755859375,16746566
2025-12-02,1561.0999755859375,1567.5,1542.0,1546.300048828125,11389150,988.0,994.4000244140625,985.0,989.7999877929688,27316662
2025-12-03,1545.199951171875,1552.4000244140625,1533.0,1538.800048828125,6090883,986.0,1002.2999877929688,986.0,1000.5,15448777
2025-12-04,1536.0,1560.5,1517.5999755859375,1535.5999755859375,11867930,1000.0,1004.7000122070312,993.0,997.2000122070312,14528169
2025-12-05,1530.4000244140625,1545.800048828125,1520.5999755859375,1540.5999755859375,10183266,992.0,1008.0,990.2000122070312,1003.2999877929688,12843366
2025-12-08,1539.199951171875,1551.0,1535.0,1543.0,11301491,1000.0,1006.5,997.5,1003.0999755859375,12901022
2025-12-09,1540.300048828125,1542.5,1520.0999755859375,1529.4000244140625,11503971,994.9000244140625,1002.7999877929688,994.0,997.0999755859375,15294322
2025-12-10,1534.0,1547.5,1531.4000244140625,1536.9000244140625,7991629,997.5,998.5,985.2999877929688,989.7999877929688,15322830
2025-12-11,1536.9000244140625,1550.0,1524.0,1545.0,4706197,990.0,1002.7000122070312,988.5,1000.2999877929688,11844809
2025-12-12,1550.800048828125,1559.800048828125,1546.0999755859375,1556.5,5106655,1003.0,1004.7000122070312,998.2000122070312,1001.5,11988618
2025-12-15,1551.199951171875,1558.5999755859375,1546.5,1556.199951171875,5774543,992.0,1001.7999877929688,992.0,996.0999755859375,9790060
2025-12-16,1545.0,1551.699951171875,1538.800048828125,1542.300048828125,11731856,990.0999755859375,998.7000122070312,990.0999755859375,994.2999877929688,20049088
2025-12-17,1550.0,1550.0,1539.300048828125,1544.4000244140625,7116649,996.0,996.0,980.7999877929688,984.0,19080922
2025-12-18,1535.199951171875,1551.5,1535.199951171875,1544.4000244140625,6580829,973.2999877929688,987.4000244140625,973.2999877929688,979.7000122070312,14912404
2025-12-19,1554.4000244140625,1574.199951171875,1551.0,1565.0999755859375,13937275,987.0,988.0,978.7000122070312,985.5,25952384
2025-12-22,1573.5,1577.5,1565.300048828125,1575.4000244140625,10184852,988.0,992.9000244140625,983.9000244140625,987.7000122070312,13540411
2025-12-23,1580.9000244140625,1580.9000244140625,1568.0999755859375,1570.699951171875,7506564,990.5,998.9000244140625,987.7000122070312,996.5999755859375,17927849
2025-12-24,1572.699951171875,1575.699951171875,1553.5999755859375,1558.199951171875,8815745,993.0,999.4000244140625,993.0,997.2000122070312,13699996
2025-12-26,1554.699951171875,1561.0,1554.300048828125,1559.199951171875,2311495,996.0,997.2000122070312,987.7000122070312,992.0999755859375,9360853
2025-12-29,1554.9000244140625,1558.0999755859375,1543.5999755859375,1545.5999755859375,5972105,993.0999755859375,997.4000244140625,987.2000122070312,991.7000122070312,13545749
2025-12-30,1547.0,1553.5999755859375,1537.800048828125,1539.800048828125,8815884,990.2000122070312,995.0,982.2000122070312,990.9000244140625,33155849
2025-12-31,1541.0,1577.0,1541.0,1570.4000244140625,5771830,991.0,997.5999755859375,987.5999755859375,991.2000122070312,10963454
2026-01-01,1573.699951171875,1592.5,1571.0999755859375,1575.5999755859375,6408128,993.5,997.5499877929688,989.5,991.1500244140625,7132074
2026-01-02,1580.0,1594.5999755859375,1578.199951171875,1592.300048828125,6602230,991.1500244140625,1003.2000122070312,988.7999877929688,1001.5999755859375,11751459
2026-01-05,1593.0,1611.800048828125,1575.300048828125,1578.0999755859375,8704973,1005.75,1006.4000244140625,976.2999877929688,977.5,27647379
2026-01-06,1569.0,1569.0,1496.300048828125,1507.5999755859375,27417125,962.7000122070312,966.7000122070312,956.0,962.2000122070312,31988783
2026-01-07,1510.0,1520.0,1498.0,1504.199951171875,11199340,956.0,956.4500122070312,946.0,949.0499877929688,52884712
2026-01-08,1500.0,1503.9000244140625,1468.800048828125,1470.5999755859375,16518684,944.7000122070312,953.0,941.4000244140625,946.7000122070312,21928849
2026-01-09,1465.0,1479.9000244140625,1465.0,1475.300048828125,8335311,945.0,950.5999755859375,933.2999877929688,939.0,38183839
2026-01-12,1475.300048828125,1485.300048828125,1451.0,1483.199951171875,8883745,937.5,942.0,929.5999755859375,936.9500122070312,21071666
2026-01-13,1485.0,1485.800048828125,1444.699951171875,1452.800048828125,13499760,947.7000122070312,947.7000122070312,932.5999755859375,937.3499755859375,32042827
2026-01-14,1444.0,1467.0,1440.199951171875,1458.800048828125,8321764,930.0,940.0499877929688,920.2000122070312,925.4500122070312,36688248
2026-01-15,1458.800048828125,1458.800048828125,1458.800048828125,1458.800048828125,0,925.4500122070312,925.4500122070312,925.4500122070312,925.4500122070312,0
2026-01-16,1458.800048828125,1480.0,1455.0999755859375,1457.9000244140625,17167161,922.0,935.9500122070312,919.2000122070312,931.0999755859375,37780235
2026-01-19,1450.5999755859375,1450.5999755859375,1403.300048828125,1413.5999755859375,20392765,935.9000244140625,936.1500244140625,919.5,927.9000244140625,38191942
2026-01-20,1410.699951171875,1416.0,1390.0,1394.0,13189498,929.2999877929688,934.5,919.5999755859375,931.2000122070312,36022727
2026-01-21,1389.5,1412.9000244140625,1373.0,1404.5999755859375,17352720,925.0,932.1500244140625,915.5,920.3499755859375,32766854
2026-01-22,1410.0999755859375,1419.5,1395.0,1402.5,15721693,928.0,928.2999877929688,913.2000122070312,918.7000122070312,44444755
2026-01-23,1401.800048828125,1407.0,1381.0,1386.0999755859375,9837802,920.0,926.0999755859375,909.25,916.0999755859375,30985247
2026-01-27,1380.0,1391.5999755859375,1368.0,1380.5,26302396,906.0,931.2000122070312,905.0,926.4000244140625,44753093
2026-01-28,1385.0,1409.9000244140625,1384.9000244140625,1396.699951171875,11121657,932.5,941.4500122070312,928.4000244140625,932.7000122070312,35347138
2026-01-29,1402.9000244140625,1402.9000244140625,1384.0,1391.0,20846683,930.0999755859375,939.2999877929688,924.3499755859375,935.5,37175628
2026-01-30,1382.5999755859375,1398.0,1378.5,1395.4000244140625,11239835,930.0,938.9000244140625,927.75,929.25,29691233
2026-02-02,1340.0,1368.699951171875,1335.5,1366.800048828125,4796704,915.0,929.7999877929688,909.2999877929688,927.25,10071572
