,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS
2025-05-16,3473.84680313206,3473.84680313206,3427.6437359304055,3442.3359375,1666727,427.03189925490824,428.3083979810754,424.2825680939457,427.81744384765625,16402035
2025-05-19,3431.4130953260615,3431.4130953260615,3386.6596886040716,3401.25537109375,2537377,427.1300810084491,430.56675982116076,424.822590669679,427.4737548828125,7543854
2025-05-20,3413.82137266364,3439.1461226598826,3377.2840226457647,3381.4404296875,2038374,429.09390418210114,432.82514353663043,425.068074374028,427.0318908691406,9868414
2025-05-21,3390.8162851170264,3418.8475485914832,3381.4403579795026,3408.021728515625,1440153,428.70116612622536,430.27222538595333,424.184381991556,425.1662902832031,5776672
2025-05-22,3378.2502763697153,3380.956790168703,3336.0101126719387,3360.8515625,2034383,425.1662742449478,425.1662742449478,415.248994880322,418.39111328125,19451749
2025-05-23,3360.851966080111,3416.9144952813326,3349.8328737001534,3397.196044921875,1274331,426.14817819915925,431.05771942265187,421.2386369756667,428.40655517578125,18536884
2025-05-26,3403.3819012793415,3426.5801874567637,3392.8461073678304,3419.137451171875,967470,430.32130894917486,435.5254109103499,428.8484465112427,434.8871765136719,13107662
2025-05-27,3414.014574749619,3421.747337093333,3366.7481593177404,3381.826904296875,2467680,434.8871621282408,436.1636608448351,423.0551795877558,426.04998779296875,26986022
2025-05-28,3402.4152283668,3411.114585484783,3376.31715701285,3380.860107421875,1222933,417.70001220703125,422.6000061035156,413.0,420.20001220703125,431851622
2025-05-29,3387.626457620242,3414.4978538154573,3370.034470581059,3381.2470703125,3188072,422.0,422.79998779296875,416.6000061035156,418.75,21478547
2025-05-30,3373.4175839622008,3389.5596782127777,3337.7503119241223,3347.7060546875,3404365,419.1000061035156,420.04998779296875,416.3999938964844,418.04998779296875,30656239
2025-06-02,3334.7538187399196,3344.4197718377163,3304.4028204069105,3334.560546875,1877585,418.29998779296875,420.45001220703125,414.54998779296875,419.29998779296875,14973380
2025-06-03,3330.8873298742683,3357.468700034321,3286.9072447003623,3291.4501953125,2848125,419.0,421.70001220703125,415.6499938964844,416.95001220703125,13216486
2025-06-04,3304.9078969735056,3310.56402774214,3286.379348716646,3297.0087890625,2544807,417.1499938964844,419.0,415.95001220703125,417.0,12598933
2025-06-05,3324.4116310325603,3324.4116310325603,3280.2356236372652,3287.4521484375,3584683,418.5,420.95001220703125,415.75,419.1000061035156,13212523
2025-06-06,3287.4520036268846,3306.7605099618336,3275.359545608902,3300.226806640625,2070390,420.29998779296875,421.29998779296875,419.0,421.04998779296875,8774988
2025-06-09,3315.634960419095,3348.791310023286,3306.760665733127,3336.991455078125,1718678,422.0,423.6000061035156,420.5,423.04998779296875,10473123
2025-06-10,3354.642197095073,3399.305794893864,3338.259013167141,3376.973876953125,2419874,424.5,428.54998779296875,423.04998779296875,427.0,13041075
2025-06-11,3383.897728850111,3402.4262754922297,3363.516422776853,3385.75048828125,2847013,428.0,428.1000061035156,424.8500061035156,426.1499938964844,20789182
2025-06-12,3385.7505745896515,3388.481144938844,3338.259030391803,3348.986083984375,4060134,427.0,427.20001220703125,419.54998779296875,421.0,18508835
2025-06-13,3309.003383077588,3364.881627257479,3309.003383077588,3360.20068359375,2178493,415.0,419.3500061035156,413.5,413.8999938964844,17873926
2025-06-16,3354.6425898751086,3421.9304790324873,3341.18496442709,3409.545654296875,1934088,414.95001220703125,418.8999938964844,413.25,418.20001220703125,7006629
2025-06-17,3422.905193528652,3432.6570601768817,3401.5487008021014,3428.07373046875,2111940,418.1000061035156,419.04998779296875,415.70001220703125,417.3999938964844,9028406
2025-06-18,3431.7796073253016,3450.2105407013996,3357.665418209048,3365.75927734375,2696327,417.0,418.45001220703125,414.8999938964844,415.8999938964844,8036215
2025-06-19,3364.394161188714,3365.3693479021017,3328.3122527933565,3339.039306640625,2672768,415.6499938964844,418.25,414.79998779296875,416.0,12601006
2025-06-20,3340.0145242959966,3360.786049100129,3326.2642962767654,3350.448974609375,2351248,416.0,419.5,416.0,418.54998779296875,13203184
2025-06-23,3330.2626997221478,3340.014567071261,3286.3792966511382,3309.393798828125,3123421,417.0,417.5,411.75,413.8999938964844,14839890
2025-06-24,3349.376392565029,3356.690292940616,3298.081476031171,3306.27294921875,3403048,416.8999938964844,420.6499938964844,413.75,414.3500061035156,16690068
2025-06-25,3322.7537403887272,3364.3941654870573,3315.634829755361,3359.3232421875,1757699,416.3999938964844,418.1499938964844,415.1000061035156,416.3500061035156,9946718
2025-06-26,3359.3232652421043,3365.759354753242,3330.555256962972,3356.397705078125,2879106,417.20001220703125,420.8999938964844,416.25,420.29998779296875,13703918
2025-06-27,3369.2703330730474,3380.387367158931,3345.8658502962735,3355.71533203125,1778433,421.0,422.0,417.79998779296875,418.6499938964844,21409935
2025-06-30,3354.544471150048,3378.924137465807,3344.890218522079,3376.09619140625,1468351,419.79998779296875,420.75,415.79998779296875,416.45001220703125,12317124
2025-07-01,3369.2699264830403,3398.525526423559,3328.7996798986564,3344.59765625,2375183,417.0,418.8500061035156,414.8999938964844,415.1000061035156,13670465
2025-07-02,3400.671024568939,3403.3039810516498,3335.1385257152824,3338.356689453125,3090585,416.8999938964844,416.8999938964844,411.70001220703125,412.95001220703125,15990899
2025-07-03,3344.8904436190446,3350.058980842342,3313.294489180619,3316.4150390625,2531870,414.0,416.0,411.25,413.3500061035156,14185298
2025-07-04,3323.4363525656718,3341.964900305915,3305.980605453995,3334.943603515625,1109320,414.8999938964844,415.0,411.75,412.54998779296875,8256733
2025-07-07,3333.480761079366,3341.0872649943594,3323.826269850942,3327.04443359375,1639174,413.0,417.20001220703125,412.0,416.1499938964844,6845218
2025-07-08,3320.5107317732236,3340.0144658805552,3309.1984707578945,3321.680908203125,2325242,416.1499938964844,418.1000061035156,414.6499938964844,417.20001220703125,6807192
2025-07-09,3325.3867588452995,3329.2875057764963,3283.4537293349335,3299.8369140625,2034938,416.20001220703125,420.29998779296875,415.45001220703125,419.45001220703125,9930533
2025-07-10,3296.1311694956757,3314.659717489882,3272.7266878187834,3298.08154296875,3035012,420.29998779296875,420.29998779296875,416.3999938964844,416.8500061035156,6220360
2025-07-11,3218.0184502225306,3252.247598137654,3180.1813972680684,3184.959716796875,7635550,417.0,418.04998779296875,415.5,416.79998779296875,8578844
2025-07-14,3184.9597625910983,3190.8108827918168,3120.5974403831947,3142.734130859375,3924009,417.04998779296875,419.95001220703125,416.54998779296875,419.3999938964844,6896989
2025-07-15,3126.448660244279,3178.523536457564,3126.448660244279,3171.599853515625,2590889,420.8999938964844,422.3999938964844,419.0,422.1000061035156,8532755
2025-07-16,3157.607249475903,3175.1222359666176,3151.344969328223,3163.576171875,2540733,422.1000061035156,425.45001220703125,420.29998779296875,424.6000061035156,9780773
2025-07-17,3154.7696780470374,3172.2846643823304,3135.199754145851,3140.18994140625,2947640,425.79998779296875,425.8999938964844,423.0,423.95001220703125,7240795
2025-07-18,3155.6502438038765,3159.3685771406017,3118.46738821797,3121.304931640625,3432645,425.20001220703125,425.20001220703125,420.1000061035156,422.75,6730256
2025-07-21,3121.4030943290218,3128.83976152069,3084.2202361520617,3090.286865234375,3844346,422.0,422.75,418.3999938964844,420.1000061035156,4822343
2025-07-22,3091.65673828125,3111.7159107005,3086.764257203384,3091.65673828125,3198036,420.1000061035156,420.3999938964844,415.20001220703125,416.0,9869507
2025-07-23,3091.6566291573,3113.5748480562365,3089.6996367952283,3110.7373046875,1922875,417.1000061035156,417.8999938964844,414.0,414.95001220703125,12196187
2025-07-24,3097.0385335433134,3105.4534578423713,3072.478182452152,3080.30615234375,2934778,415.8500061035156,415.8500061035156,409.45001220703125,409.95001220703125,9005157
2025-07-25,3072.4780444334683,3089.014534530361,3058.3877948178133,3068.368408203125,2568917,410.0,410.25,407.75,409.3999938964844,5824089
2025-07-28,3043.12328264916,3050.9512525080645,3003.885488175128,3013.08349609375,3374473,410.79998779296875,410.8500061035156,408.6000061035156,409.8999938964844,8123337
2025-07-29,2994.1984086760676,3007.8973556438664,2975.802632112602,2990.284423828125,4785312,410.0,411.3999938964844,408.0,408.45001220703125,6811772
2025-07-30,2994.1983151611034,3003.0047807939304,2981.673516260727,2987.93603515625,2880121,409.0,409.29998779296875,405.75,407.6000061035156,10915863
2025-07-31,2976.2918502873677,2994.0027271024683,2950.166049468222,2971.497314453125,2968371,405.95001220703125,414.0,405.54998779296875,411.95001220703125,19364174
2025-08-01,2964.7455243430377,2971.4972914199097,2935.488583681943,2938.424072265625,2053847,412.3999938964844,419.3500061035156,411.79998779296875,416.45001220703125,14324065
2025-08-04,2944.392964480288,3013.181055141491,2927.2692812506943,3008.28857421875,2519252,420.20001220703125,422.5,415.1000061035156,416.8500061035156,18352458
2025-08-05,3008.2886143717656,3011.322048140622,2976.5854331255146,2998.014404296875,1927996,417.20001220703125,417.95001220703125,413.0,414.1499938964844,8495104
2025-08-06,2997.1337788834585,3000.8521121202134,2960.9294204705666,2967.093994140625,1487081,414.1499938964844,415.0,410.5,412.0,9080543
2025-08-07,2951.1446440658847,2985.9792055799644,2946.154217712285,2981.47802734375,2543076,412.0,414.75,411.6499938964844,413.6000061035156,11514878
2025-08-08,2982.5543093380406,2994.002666894786,2959.9509519667536,2971.105712890625,2762140,413.8999938964844,415.3500061035156,412.95001220703125,414.5,9814361
2025-08-11,2971.105606429514,2984.3153044195046,2956.3304579380692,2975.4111328125,1884215,414.5,417.0,414.0,416.8500061035156,8514272
2025-08-12,2975.6068714078456,3029.8154640054736,2961.809979769089,2970.127197265625,3358232,417.0,419.79998779296875,415.29998779296875,416.3500061035156,13635738
2025-08-13,2970.812449963036,2978.9337774241835,2963.473728360306,2970.91015625,2148166,417.20001220703125,417.5,413.6000061035156,414.1000061035156,10874910
2025-08-14,2968.757439673081,2990.1864106721328,2954.1779420022144,2957.30908203125,3342174,414.25,415.04998779296875,411.0,411.45001220703125,9580361
2025-08-18,2980.988718063058,2983.434958599791,2938.815435653507,2946.44775390625,2945609,413.0,413.70001220703125,404.8500061035156,406.29998779296875,30950814
2025-08-19,2946.4476070609903,2959.950901928915,2946.349900778797,2951.340087890625,2650784,406.3500061035156,409.3999938964844,404.5,409.1000061035156,16681331
2025-08-20,2946.1539583708727,3036.664852119672,2946.1539583708727,3031.96826171875,4952358,409.1000061035156,410.25,405.45001220703125,406.04998779296875,18188129
2025-08-21,3062.693270119804,3062.693270119804,3016.801891436903,3035.882568359375,3230726,406.04998779296875,406.8500061035156,403.3500061035156,405.54998779296875,15028966
2025-08-22,3019.639270954844,3029.1306363096523,2984.4134077810354,2988.327392578125,1593791,406.0,406.5,397.5,398.29998779296875,13087624
2025-08-25,3020.9115315912086,3084.220191422538,3010.9309175823823,3073.0654296875,3448370,399.0,400.54998779296875,396.25,399.3500061035156,10440286
2025-08-26,3061.7145608480614,3094.0049349317896,3052.9080951888627,3089.30810546875,5522097,399.29998779296875,405.3999938964844,398.3999938964844,403.3500061035156,13715752
2025-08-28,3077.370733980466,3078.838478368692,3020.1287028396528,3027.173828125,3116051,404.5,404.5,400.0,400.8999938964844,12471719
2025-08-29,3026.4887537573413,3048.0156702082504,3011.028465982645,3018.3671875,2271789,402.0,410.45001220703125,401.8999938964844,409.75,25255050
2025-09-01,3023.5531276055535,3063.7694152474464,3023.5531276055535,3045.667236328125,1246862,409.75,410.20001220703125,405.0,405.8500061035156,12268090
2025-09-02,3053.9847239556466,3087.1556510845603,3036.371791556432,3044.591064453125,2185229,406.54998779296875,407.8500061035156,404.45001220703125,406.75,19808255
2025-09-03,3062.595272321678,3074.33722714916,3021.5963756053266,3030.89208984375,1799774,408.5,413.25,407.29998779296875,411.75,12936588
2025-09-04,3048.99413571954,3050.951128104469,3024.3360794475675,3029.130615234375,1481391,423.95001220703125,427.0,415.0,415.8999938964844,27274123
2025-09-05,3030.5006621101975,3036.664997028233,2963.47367273015,2982.75,2802055,416.8999938964844,417.0,404.3999938964844,407.3500061035156,16000675
2025-09-08,2984.413214194218,2998.9927110613953,2951.144345576971,2954.079833984375,2626187,407.45001220703125,410.54998779296875,406.79998779296875,407.54998779296875,7419022
2025-09-09,2966.898378981974,2994.19832699537,2965.62628616296,2983.826171875,2489301,408.5,410.95001220703125,407.3999938964844,410.04998779296875,8825896
2025-09-10,2990.675797260498,3055.550145422665,2987.740308555338,3043.123291015625,2079428,411.0,413.70001220703125,408.95001220703125,413.04998779296875,9252397
2025-09-11,3071.4996140027415,3071.4996140027415,3043.221168990462,3057.017822265625,2263446,413.04998779296875,416.70001220703125,412.45001220703125,415.04998779296875,8274406
2025-09-12,3076.3919302537256,3080.990814432397,3053.886518550216,3066.019775390625,1447167,415.3500061035156,417.04998779296875,412.8500061035156,413.75,7803379
2025-09-15,3066.607284819441,3066.607284819441,3029.4244268669395,3044.982421875,1732539,413.04998779296875,414.29998779296875,411.75,412.6499938964844,5707331
2025-09-16,3060.736085121159,3082.26300132086,3042.242602669502,3078.055419921875,2573429,413.20001220703125,414.3500061035156,412.0,413.1000061035156,8239087
2025-09-17,3084.2199854121977,3113.966173979194,3074.8263264485827,3104.57275390625,2418271,413.95001220703125,414.6000061035156,408.04998779296875,409.29998779296875,14113882
2025-09-18,3116.51048247651,3134.1234145595795,3093.4178759668794,3108.388916015625,2633138,411.3500061035156,413.04998779296875,410.1000061035156,411.54998779296875,15647808
2025-09-19,3101.8328935510035,3112.107103450778,3076.3919928468,3101.050048828125,4901694,411.54998779296875,412.6000061035156,408.95001220703125,410.6499938964844,19505321
2025-09-22,3028.445731768582,3040.089740964508,2999.090845838676,3007.70166015625,3634901,410.6499938964844,411.0,406.04998779296875,406.95001220703125,8930779
2025-09-23,3003.983542191669,3014.4534044791503,2986.3706093710016,2996.546875,3177741,407.1000061035156,408.1000061035156,402.1000061035156,403.20001220703125,14936357
2025-09-24,2984.4133369924134,2991.262810224855,2967.778901999341,2970.127197265625,1625714,403.20001220703125,404.6499938964844,400.70001220703125,401.0,12380865
2025-09-25,2957.015390749667,2964.4520571099356,2887.5421635017433,2893.804443359375,4974361,401.45001220703125,403.0,398.0,400.1000061035156,22006368
2025-09-26,2877.7574418213358,2891.260737711385,2829.126226471788,2836.758544921875,3934636,400.1000061035156,405.8999938964844,399.79998779296875,405.1000061035156,14414044
2025-09-29,2853.2947314486933,2866.3087778304835,2831.7678164651984,2833.82275390625,3110035,406.8999938964844,408.0,403.20001220703125,407.25,19717660
2025-09-30,2848.402439766557,2852.610021207006,2823.0594837288886,2826.288330078125,2253458,406.75,406.75,400.3999938964844,401.54998779296875,9465490
2025-10-01,2828.8326264436423,2861.9058470940704,2804.957413772581,2851.53369140625,1952902,402.3500061035156,406.0,399.75,405.6000061035156,17643039
2025-10-03,2861.1229086009284,2861.1229086009284,2828.9304789544044,2839.498046875,2899519,404.8999938964844,405.5,402.29998779296875,404.29998779296875,16987141
2025-10-06,2839.5959635916415,2929.22631078988,2833.3336834873367,2924.137939453125,2112774,403.0,403.8999938964844,399.79998779296875,400.75,13989077
2025-10-07,2930.5959216848555,2939.891634958981,2891.9453243871753,2909.75390625,3062943,402.5,402.6000061035156,399.5,399.79998779296875,12298968
2025-10-08,2911.0263039913752,2977.5640480826064,2904.176830334925,2962.103759765625,4121889,400.0,401.75,398.0,399.75,8402463
2025-10-09,2968.757519004287,3000.069397912704,2955.0585719818546,2995.86181640625,3211304,399.0,401.3999938964844,398.95001220703125,399.8999938964844,15656267
2025-10-10,2984.413250266025,3003.983173218589,2942.239970746985,2963.179931640625,8817365,400.45001220703125,403.8500061035156,399.5,402.79998779296875,15085738
2025-10-13,2961.9079637241057,2970.225181329542,2933.7272257063764,2942.53369140625,2866865,400.0,400.95001220703125,398.54998779296875,399.25,9508594
2025-10-14,2956.0370052457697,2962.1036338769445,2891.9455044700007,2896.642333984375,3611416,400.0,400.8500061035156,396.20001220703125,396.79998779296875,10291102
2025-10-15,2917.954894078994,2926.499513769408,2898.31197994854,2916.7763671875,4282226,398.0,400.8500061035156,397.25,399.8999938964844,16043867
2025-10-16,2916.87439174088,2921.883430677564,2890.553079047838,2917.66015625,3251495,401.0,406.0,399.54998779296875,405.1499938964844,22962049
2025-10-17,2916.972551528368,2935.4369375213087,2902.6331292681275,2909.311767578125,4374683,405.3500061035156,413.8500061035156,405.25,412.1499938964844,21071344
2025-10-20,2932.1958010354274,2969.0262624451843,2925.320781572273,2961.365478515625,3133039,412.54998779296875,414.8500061035156,411.29998779296875,413.04998779296875,13083621
2025-10-21,2976.981832168517,2977.669286180243,2942.508423286113,2953.017333984375,310644,413.5,413.95001220703125,412.3500061035156,412.8500061035156,1142130
2025-10-23,3000.4550745732363,3042.687339125331,2981.892616996725,3018.330078125,5564758,416.0,420.45001220703125,413.54998779296875,415.95001220703125,24305990
2025-10-24,3025.0086400055093,3034.8300966289034,3003.6961270890743,3008.508544921875,2684318,415.95001220703125,417.95001220703125,413.45001220703125,416.79998779296875,14935678
2025-10-27,3011.7496607245316,3038.9550474990237,3005.5620951218402,3029.821044921875,1946312,417.0,422.70001220703125,416.6000061035156,420.6499938964844,11603679
2025-10-28,3021.0801556355614,3035.0265765381446,2985.919291823652,3003.30322265625,3470737,420.5,421.6499938964844,415.8999938964844,417.8999938964844,17163147
2025-10-29,3003.3032409472494,3021.080174034828,2991.714113509379,3003.0087890625,2895420,418.20001220703125,422.20001220703125,416.04998779296875,421.6000061035156,11470661
2025-10-30,2994.6603471523654,3009.0978400091353,2978.6513253692647,2981.106689453125,2241536,421.6000061035156,421.70001220703125,416.1499938964844,418.75,12938674
2025-10-31,2980.8120174669925,3012.6334402910475,2971.088871543434,3003.4013671875,1868085,420.5,426.3999938964844,418.20001220703125,420.3500061035156,18599864
2025-11-03,2992.499451583931,3003.4013640895914,2956.2583734171585,2962.93701171875,2194877,419.95001220703125,421.6499938964844,413.29998779296875,413.95001220703125,7635440
2025-11-04,2965.6872390451917,2975.214004338424,2922.8655907942766,2936.81201171875,2670720,414.0,414.5,408.3500061035156,408.8999938964844,10085404
2025-11-05,2936.81201171875,2936.81201171875,2936.81201171875,2936.81201171875,0,408.8999938964844,408.8999938964844,408.8999938964844,408.8999938964844,0
2025-11-06,2936.7138956519902,2970.0085383136757,2936.61558517126,2957.142333984375,2542721,410.0,413.29998779296875,406.54998779296875,407.5,10095563
2025-11-07,2947.419237380036,2950.3656744717186,2907.6423366423182,2938.383544921875,1830520,406.04998779296875,409.1000061035156,403.1000061035156,404.04998779296875,8411611
2025-11-10,2939.5619693268272,2993.4816703122747,2938.579823663838,2971.18701171875,1556656,404.04998779296875,407.1000061035156,403.6499938964844,405.54998779296875,6650003
2025-11-11,2990.633609021809,3001.142519888641,2964.1156755427983,2992.597900390625,2806868,406.0,408.04998779296875,404.6000061035156,406.8500061035156,12005318
2025-11-12,3005.3656835637266,3080.4015151753365,3002.51755709654,3075.8837890625,4460315,408.0,408.1000061035156,405.54998779296875,407.0,7987236
2025-11-13,3075.8838537295965,3075.9819244274895,3046.61586484088,3050.249755859375,1740435,407.0,407.5,404.5,405.70001220703125,6617185
2025-11-14,3034.830102963518,3057.517763723578,3022.356900982103,3050.54443359375,2210794,404.70001220703125,408.75,400.1000061035156,408.1499938964844,64020258
2025-11-17,3050.544457369475,3067.7320066302495,3031.4909272444793,3046.812255859375,2232853,409.75,412.0,406.0,407.1000061035156,7855399
2025-11-18,3046.6158078736476,3049.5622448251693,3023.0443122614724,3031.98193359375,2548350,408.25,409.79998779296875,404.54998779296875,405.8500061035156,7661681
2025-11-19,3041.705020306013,3098.6694669245953,3028.4460542827223,3091.499755859375,3151053,404.8500061035156,405.54998779296875,402.79998779296875,403.54998779296875,7882450
2025-11-20,3091.794673762747,3108.0000778660146,3082.0715272134535,3088.65185546875,2700767,403.54998779296875,407.0,403.25,405.45001220703125,6693410
2025-11-21,3088.6516518716926,3113.4016740052466,3079.2229578295533,3094.34814453125,4177037,405.0,408.5,404.70001220703125,407.8500061035156,5808131
2025-11-24,3101.616062202543,3122.1428110333977,3075.0981288018247,3085.115966796875,6703764,408.3999938964844,408.79998779296875,402.8500061035156,403.54998779296875,11037491
2025-11-25,3089.142887490615,3093.562543096727,3059.3838251197944,3063.5087890625,2737920,403.54998779296875,404.5,400.1000061035156,400.79998779296875,8199785
2025-11-26,3063.115986297256,3121.2589624366606,3061.348076121797,3106.428466796875,2508527,401.0,403.95001220703125,400.95001220703125,402.29998779296875,11443953
2025-11-27,3123.223169867727,3123.223169867727,3069.205159068128,3080.59814453125,2836233,403.5,405.95001220703125,402.1000061035156,404.29998779296875,8679529
2025-11-28,3083.937297684263,3091.1070087848907,3069.205113141185,3081.48193359375,1616690,404.29998779296875,405.0,402.5,404.25,6883500
2025-12-01,3081.8747335418534,3097.687374390369,3066.4550948216056,3077.455078125,1747647,402.79998779296875,405.5,398.20001220703125,404.25,13442658
2025-12-02,3075.0980746626374,3087.8659682974553,3064.6872347092776,3079.714111328125,2512003,404.25,405.5,400.5,400.95001220703125,8093808
2025-12-03,3083.9373188138757,3154.5534946281955,3082.9551731709416,3123.22314453125,3952112,401.70001220703125,402.20001220703125,398.8500061035156,400.5,10772192
2025-12-04,3136.9731988901626,3191.9733551637537,3130.4909417024,3171.544677734375,5025905,400.1000061035156,403.54998779296875,399.04998779296875,403.04998779296875,8057989
2025-12-05,3172.330486734928,3213.187842167148,3164.866083794654,3180.384033203125,5244013,403.04998779296875,405.3500061035156,402.0,404.95001220703125,4419747
2025-12-08,3185.0983021118977,3201.6964674714213,3151.3125880977464,3178.71435546875,2544725,404.95001220703125,405.25,400.54998779296875,402.29998779296875,6056866
2025-12-09,3172.330579931189,3175.964471029267,3124.401822284255,3151.01806640625,2734893,402.0,404.5,400.0,401.04998779296875,9426717
2025-12-10,3167.41989738469,3167.41989738469,3121.357359750894,3132.259033203125,1386849,401.1000061035156,404.3999938964844,401.0,403.1499938964844,6969146
2025-12-11,3147.7768486239356,3151.1160479641035,3096.8035846478047,3134.91064453125,1914362,403.1499938964844,404.0,401.1000061035156,402.8999938964844,6980147
2025-12-12,3140.607031689688,3165.4553640739014,3128.8212841349605,3163.0,1146554,402.8999938964844,404.0,399.8500061035156,400.1000061035156,12407516
2025-12-15,3153.7680172761306,3180.384020730158,3140.2143592438706,3172.52685546875,1562190,400.1000061035156,403.3500061035156,399.5,402.29998779296875,7756564
2025-12-16,3162.509118995985,3162.509118995985,3134.1252044928165,3147.875244140625,1734623,401.3999938964844,405.75,401.04998779296875,401.70001220703125,12347384
2025-12-17,3143.3572206041695,3179.107227122374,3143.3572206041695,3160.348388671875,1376350,401.0,403.1000061035156,399.1000061035156,399.79998779296875,8087490
2025-12-18,3170.366292342023,3229.09865265339,3163.4912725011322,3222.2236328125,2307422,400.0,401.95001220703125,399.8500061035156,400.3999938964844,7227668
2025-12-19,3240.09857605464,3258.661033366418,3220.259281411304,3223.402099609375,3902511,400.25,402.6499938964844,400.25,401.04998779296875,10654835
2025-12-22,3250.9022578364156,3269.170263717588,3232.2414895890165,3265.5361328125,2632816,401.6000061035156,403.6499938964844,401.20001220703125,402.70001220703125,6847871
2025-12-23,3260.625245626059,3260.625245626059,3234.6966963938,3250.902099609375,2365420,402.5,408.8999938964844,401.79998779296875,407.3500061035156,10081997
2025-12-24,3245.107580613968,3267.696930860065,3237.2504153109776,3259.741455078125,1367708,407.95001220703125,409.5,405.6499938964844,406.6000061035156,5777430
2025-12-25,3259.741455078125,3259.741455078125,3259.741455078125,3259.741455078125,0,406.6000061035156,406.6000061035156,406.6000061035156,406.6000061035156,0
2025-12-26,3253.9468611908032,3260.7235702886815,3213.384197736604,3221.437744140625,1176664,406.5,407.1499938964844,403.8500061035156,404.1499938964844,3152453
2025-12-29,3221.437683809396,3229.294848891858,3184.9999848268185,3193.446533203125,2079473,404.1000061035156,404.79998779296875,401.45001220703125,402.6000061035156,6647710
2025-12-30,3191.973384551631,3209.160933545371,3181.6608551553877,3188.83056640625,2807593,403.0,403.45001220703125,400.29998779296875,400.6000061035156,12340527
2025-12-31,3182.151893056932,3188.0447669329633,3141.392848747715,3148.955322265625,3362634,401.1000061035156,403.75,400.8500061035156,403.0,9945109
2026-01-01,3157.59834501185,3176.3574233163417,3141.0982497161094,3169.77685546875,1255735,402.70001220703125,402.70001220703125,362.70001220703125,363.8500061035156,282626710
2026-01-02,3176.2591039024273,3196.196709004467,3162.017991655493,3192.660888671875,1184324,360.0,360.0,345.25,350.04998779296875,118790358
2026-01-05,3182.642968809425,3189.026915514335,3134.026759287417,3158.6787109375,2341703,350.20001220703125,353.95001220703125,346.04998779296875,349.70001220703125,48358124
2026-01-06,3152.6876022111082,3204.9377039238207,3147.7768738587542,3197.669921875,2912325,350.25,350.70001220703125,337.75,342.45001220703125,72582738
2026-01-07,3185.0000101265678,3241.6700055592964,3165.651788913644,3236.75927734375,1989442,343.0,344.54998779296875,339.29998779296875,341.25,29440734
2026-01-08,3228.2143763788763,3228.2143763788763,3125.1873956711997,3146.6962890625,4159336,341.5,345.1499938964844,339.04998779296875,340.8999938964844,36706319
2026-01-09,3134.0267606372377,3172.0357492326657,3134.0267606372377,3150.52685546875,1938673,340.8999938964844,341.0,336.1000061035156,337.1499938964844,35193201
2026-01-12,3145.8126491306843,3193.937788002805,3117.6251157476318,3181.75927734375,2228342,338.25,339.5,335.79998779296875,338.3999938964844,16156143
2026-01-13,3187.0627488471305,3221.437847833155,3153.1787227037635,3209.652099609375,5645341,339.0,339.5,333.70001220703125,334.70001220703125,24922339
2026-01-14,3201.7948316366483,3201.7948316366483,3126.1696162881753,3135.5,3539511,336.0,336.0,333.45001220703125,334.75,14913422
2026-01-15,3135.5,3135.5,3135.5,3135.5,0,334.75,334.75,334.75,334.75,0
2026-01-16,3219.39990234375,3221.89990234375,3171.0,3206.699951171875,4293470,337.5,337.5,328.54998779296875,329.20001220703125,30526898
2026-01-19,3188.0,3220.0,3152.10009765625,3163.60009765625,3387562,330.0,334.6499938964844,327.29998779296875,333.20001220703125,15507440
2026-01-20,3151.60009765625,3160.0,3091.10009765625,3102.300048828125,4499273,334.04998779296875,334.5,325.5,326.29998779296875,18771011
2026-01-21,3100.0,3138.5,3082.0,3122.60009765625,2015150,326.0,329.29998779296875,324.3500061035156,324.75,14177965
2026-01-22,3150.0,3160.0,3122.300048828125,3150.39990234375,2269827,326.1000061035156,328.70001220703125,321.04998779296875,324.8500061035156,18622852
2026-01-23,3190.300048828125,3194.5,3152.0,3157.0,2068857,325.54998779296875,326.3999938964844,322.70001220703125,323.0,11950089
